datetime,symb,company,finviz_date,sector,industry,market_cap,income,insider_own,shs_outstanding,shs_float,short_float,short_ratio,last,volume,change_pct
2019-03-01,RUBI,The Rubicon Projec ,2020-02-27,Technology,Application Software,629.28M,-29.20M,8.20%,57.00M,50.21M,7.27%,2.53,5.75,60120,10.79
2019-03-01,BSQR,Bsquare Corporation ,2020-02-27,Technology,Application Software,14.63M,-13.40M,0.40%,12.09M,11.22M,0.14%,0.91,2.32,237580,13.17
2019-03-01,RKDA,Arcadia Bioscience ,2019-06-12,Basic Materials,Agricultural Chemicals,28.13M,-15.50M,,4.76M,3.19M,5.24%,1.12,8.13,1530000,50.56
2019-03-01,HZNP,Horizon Pharma plc ,2020-02-27,Healthcare,Drugs - Generic,6.68B,32.80M,1.10%,190.15M,184.97M,4.07%,5.10,25.75,381170,17.85
2019-03-01,MOTI,Vaneck Vectors Mor ,2020-02-27,Financial,Exchange Traded Fund,-,-,-,-,-,-,-,37.7,200000,18.93
2019-03-01,CRC,California Resourc ,2019-06-22,Basic Materials,Independent Oil & Gas,273.91M,349.00M,2.60%,49.00M,46.23M,35.70%,4.45,25.0,64730,14.57
2019-03-01,TTOO,T2 Biosystems Inc. ,2019-03-14,Healthcare,Medical Laboratories & Research,142.03M,-54.20M,1.20%,43.70M,37.23M,8.00%,5.99,4.46,241090,18.62
2019-03-01,TGTX,TG Therapeutics In ,2018-03-16,Healthcare,Biotechnology,1.14B,-111.30M,0.70%,70.22M,56.54M,28.51%,10.07,5.9,206760,13.75
2019-03-01,RUBI,The Rubicon Projec ,2020-02-27,Technology,Application Software,629.28M,-29.20M,8.20%,57.00M,50.21M,7.27%,2.53,5.75,60120,10.79
2019-03-01,BSQR,Bsquare Corporation ,2020-02-27,Technology,Application Software,14.63M,-13.40M,0.40%,12.09M,11.22M,0.14%,0.91,2.32,237580,13.17
2019-03-01,RKDA,Arcadia Bioscience ,2019-06-12,Basic Materials,Agricultural Chemicals,28.13M,-15.50M,,4.76M,3.19M,5.24%,1.12,8.13,1530000,50.56
2019-03-01,HZNP,Horizon Pharma plc ,2020-02-27,Healthcare,Drugs - Generic,6.68B,32.80M,1.10%,190.15M,184.97M,4.07%,5.10,25.75,381170,17.85
2019-03-01,MOTI,Vaneck Vectors Mor ,2020-02-27,Financial,Exchange Traded Fund,-,-,-,-,-,-,-,37.7,200000,18.93
2019-03-01,CRC,California Resourc ,2019-06-22,Basic Materials,Independent Oil & Gas,273.91M,349.00M,2.60%,49.00M,46.23M,35.70%,4.45,25.0,64730,14.57
2019-03-01,TTOO,T2 Biosystems Inc. ,2019-03-14,Healthcare,Medical Laboratories & Research,142.03M,-54.20M,1.20%,43.70M,37.23M,8.00%,5.99,4.46,241090,18.62
2019-03-01,TGTX,TG Therapeutics In ,2018-03-16,Healthcare,Biotechnology,1.14B,-111.30M,0.70%,70.22M,56.54M,28.51%,10.07,5.9,206760,13.75
2019-03-01,RKDA,Arcadia Bioscience ,2019-06-12,Basic Materials,Agricultural Chemicals,28.13M,-15.50M,,4.76M,3.19M,5.24%,1.12,8.13,1530000,50.56
2019-03-01,CRC,California Resourc ,2019-06-22,Basic Materials,Independent Oil & Gas,273.91M,349.00M,2.60%,49.00M,46.23M,35.70%,4.45,25.0,64730,14.57
2019-03-01,TTOO,T2 Biosystems Inc. ,2019-03-14,Healthcare,Medical Laboratories & Research,142.03M,-54.20M,1.20%,43.70M,37.23M,8.00%,5.99,4.46,241090,18.62
2019-03-02,SRCL,Stericycle Inc. ,2019-03-01,Industrial Goods,Waste Management,4.01B,19.00M,0.20%,89.86M,89.14M,7.60%,4.30,50.15,82560,12.49
2019-03-02,FL,Foot Locker Inc. ,2019-03-04,Consumer Goods,Textile - Apparel Footwear & Accessories,7.10B,409.00M,0.60%,112.61M,111.78M,9.19%,4.16,67.82,797040,13.94
2019-03-02,ZS,Zscaler Inc. ,2019-03-04,Technology,Security Software & Services,7.56B,-33.60M,0.80%,124.81M,57.67M,13.01%,4.27,57.5,188790,15.74
2019-03-02,FTCH,Farfetch Limited C ,2019-05-15,Services,"Specialty Retail, Other",7.09B,-155.60M,-,300.56M,180.96M,-,-,28.74,49590,17.31
2019-03-02,GPS,Gap Inc. (the) ,2019-03-04,Services,Apparel Stores,11.24B,966.00M,,380.83M,238.43M,11.21%,5.41,30.0,2870000,18.11
2019-03-02,IGC,India Globalizatio ,2019-04-29,Healthcare,Drugs - Generic,50.29M,-3.10M,13.77%,30.48M,30.48M,3.26%,0.54,2.92,708480,19.18
2019-03-02,FNKO,Funko Inc. ,2018-12-31,Consumer Goods,Toys & Games,321.85M,13.60M,0.20%,24.55M,5.76M,31.57%,3.84,24.25,165730,21.92
2019-03-04,AVXL,Anavex Life Scienc ,2020-02-27,Healthcare,Biotechnology,243.23M,-25.60M,4.73%,59.47M,55.89M,12.01%,5.96,2.76,106720,21.05
2019-03-02,PBYI,Puma Biotechnology ,2019-03-04,Healthcare,Biotechnology,1.52B,-147.00M,11.30%,39.14M,32.94M,15.05%,5.15,36.66,102700,31.82
2019-03-04,MDGS,Medigus Ltd. ,2018-07-17,Healthcare,Medical Appliances & Equipment,710.39M,-,-,137.67M,3.84M,3.58%,0.95,3.43,648680,20.35
2019-03-04,XBIO,Xenetic Bioscience ,2019-07-18,Healthcare,Biotechnology,5.06M,-10.70M,,0.92M,0.37M,1.13%,0.07,3.0,34440,20.48
2019-03-02,AMC,Amc Entertainment ,2019-03-14,Services,"Movie Production, Theaters",2.15B,91.80M,0.60%,132.18M,50.17M,21.46%,4.50,15.75,46990,12.26
2019-03-04,RKDA,Arcadia Bioscience ,2019-06-12,Basic Materials,Agricultural Chemicals,28.13M,-15.50M,,4.76M,3.19M,5.24%,1.12,8.78,413640,21.78
2019-03-04,CIFS,China Internet Nat ,2019-03-04,Financial,Credit Services,60.94M,22.70M,,18.75M,5.77M,1.66%,0.07,4.95,2030000,52.31
2019-03-04,ASND,Ascendis Pharma A/s ,2019-11-15,Healthcare,Biotechnology,5.27B,-197.20M,-,47.23M,6.00M,-,-,113.04,496150,63.09
2019-03-04,NITE,Nightstar Therapeu ,2019-04-29,Healthcare,Biotechnology,857.17M,-36.90M,2.90%,33.47M,27.82M,0.34%,0.22,25.2,1970000,66.23
2019-02-14,CRTO,Criteo S.a. ,2020-02-27,Technology,Internet Information Providers,818.65M,90.70M,2.70%,64.87M,61.67M,1.90%,2.06,29.8,43190,16.13
2019-02-14,YGYI,Youngevity Interna ,2018-12-25,Consumer Goods,Processed & Packaged Goods,123.25M,-17.70M,,22.74M,7.39M,5.81%,0.76,8.07,45020,11.0
2019-02-14,LSCC,Lattice Semiconduc ,2019-07-03,Technology,Semiconductor - Specialized,1.89B,-13.00M,0.40%,126.95M,126.95M,3.55%,2.51,9.37,149330,14.55
2019-02-14,DBD,Diebold Nixdorf In ,2019-02-20,Technology,Diversified Computer Systems,647.19M,-568.70M,1.50%,76.05M,74.40M,19.71%,7.02,7.25,517250,38.89
2019-02-15,MTFB,Motif Bio plc ,2019-02-20,Healthcare,Biotechnology,652.65M,-,-,296.66M,13.43M,0.02%,0.02,3.11,116520,10.68
2019-02-15,CBAY,Cymabay Therapeuti ,2019-11-25,Healthcare,Biotechnology,382.78M,-92.80M,0.20%,68.97M,64.71M,11.99%,12.26,10.85,77330,11.05
2019-02-15,CERC,Cerecor Inc. ,2019-11-15,Healthcare,Biotechnology,136.11M,-45.50M,1.20%,45.07M,33.45M,2.17%,12.00,5.15,108590,14.44
2019-02-15,SAEX,Saexploration Hold ,2019-01-12,Basic Materials,Oil & Gas Equipment & Services,18.14M,-129.90M,6.20%,3.10M,2.07M,9.64%,0.47,4.58,165720,17.8
2019-02-16,MTFB,Motif Bio plc ,2019-02-20,Healthcare,Biotechnology,652.65M,-,-,296.66M,13.43M,0.02%,0.02,3.11,116520,10.68
2019-02-16,CBAY,Cymabay Therapeuti ,2019-11-25,Healthcare,Biotechnology,382.78M,-92.80M,0.20%,68.97M,64.71M,11.99%,12.26,10.85,77330,11.05
2019-02-16,CERC,Cerecor Inc. ,2019-11-15,Healthcare,Biotechnology,136.11M,-45.50M,1.20%,45.07M,33.45M,2.17%,12.00,5.15,108590,14.44
2019-02-16,SAEX,Saexploration Hold ,2019-01-12,Basic Materials,Oil & Gas Equipment & Services,18.14M,-129.90M,6.20%,3.10M,2.07M,9.64%,0.47,4.58,165720,17.8
2019-02-21,DBVT,Dbv Technologies S ,2018-07-17,Healthcare,Biotechnology,462.22M,-,-,24.70M,24.70M,3.72%,8.14,8.4,33550,10.82
2019-02-21,KNDI,Kandi Technologies ,2019-01-16,Consumer Goods,Auto Manufacturers - Major,260.01M,3.70M,0.20%,48.60M,37.39M,16.33%,18.89,7.39,693970,24.41
2019-02-21,DBVT,Dbv Technologies S ,2018-07-17,Healthcare,Biotechnology,462.22M,-,-,24.70M,24.70M,3.72%,8.14,8.4,33550,10.82
2019-02-21,KNDI,Kandi Technologies ,2019-01-16,Consumer Goods,Auto Manufacturers - Major,260.01M,3.70M,0.20%,48.60M,37.39M,16.33%,18.89,7.39,693970,24.41
2019-02-22,CYH,Community Health S ,2019-01-12,Healthcare,Hospitals,430.41M,-2439.00M,0.40%,114.47M,111.74M,24.09%,12.18,4.64,101270,14.0
2019-02-22,ATTU,Attunity Ltd. ,2019-02-22,Technology,Technical & System Software,508.23M,6.00M,24.30%,21.59M,20.28M,0.92%,0.38,23.4,227930,17.41
2019-02-22,ZSAN,Zosano Pharma Corp ,2019-02-22,Healthcare,Biotechnology,72.36M,-32.70M,1.97%,12.06M,10.14M,12.91%,10.09,2.6,379990,17.65
2019-02-22,IMDZ,Immune Design Corp. ,2019-02-22,Healthcare,Biotechnology,284.13M,-53.10M,0.90%,48.82M,47.52M,1.60%,1.91,5.82,10560000,309.51
2019-02-22,CYH,Community Health S ,2019-01-12,Healthcare,Hospitals,430.41M,-2439.00M,0.40%,114.47M,111.74M,24.09%,12.18,4.64,101270,14.0
2019-02-22,ATTU,Attunity Ltd. ,2019-02-22,Technology,Technical & System Software,508.23M,6.00M,24.30%,21.59M,20.28M,0.92%,0.38,23.4,227930,17.41
2019-02-22,ZSAN,Zosano Pharma Corp ,2019-02-22,Healthcare,Biotechnology,72.36M,-32.70M,1.97%,12.06M,10.14M,12.91%,10.09,2.6,379990,17.65
2019-02-22,IMDZ,Immune Design Corp. ,2019-02-22,Healthcare,Biotechnology,284.13M,-53.10M,0.90%,48.82M,47.52M,1.60%,1.91,5.82,10560000,309.51
2019-02-22,CMRX,Chimerix Inc. ,2020-02-27,Healthcare,Biotechnology,114.19M,-124.00M,1.00%,61.39M,50.34M,2.40%,2.42,2.2,28830,14.58
2019-02-22,TTD,The Trade Desk Inc. ,2020-02-27,Technology,Application Software,12.43B,96.80M,0.80%,46.56M,37.80M,14.80%,3.35,175.99,184770,16.94
2019-02-22,XOG,Extraction Oil & G ,2020-02-27,Basic Materials,Independent Oil & Gas,99.29M,48.00M,2.40%,139.83M,96.46M,30.75%,12.64,4.49,220440,17.85
2019-02-22,VYGR,Voyager Therapeuti ,2020-02-27,Healthcare,Biotechnology,409.21M,-53.60M,1.00%,37.10M,30.60M,13.42%,11.28,12.92,98020,20.97
2019-02-22,CAR,Avis Budget Group ,2019-02-10,Services,Rental & Leasing Services,3.06B,74.00M,2.10%,87.14M,80.85M,40.93%,8.82,33.94,215370,15.4
2019-02-23,CMRX,Chimerix Inc. ,2020-02-27,Healthcare,Biotechnology,114.19M,-124.00M,1.00%,61.39M,50.34M,2.40%,2.42,2.2,28830,14.58
2019-02-23,TTD,The Trade Desk Inc. ,2020-02-27,Technology,Application Software,12.43B,96.80M,0.80%,46.56M,37.80M,14.80%,3.35,175.99,184770,16.94
2019-02-22,W,Wayfair Inc. Class ,2019-02-22,Services,Catalog & Mail Order Houses,10.42B,-361.10M,1.70%,88.84M,58.31M,26.39%,7.25,141.64,975880,20.77
2019-02-23,XOG,Extraction Oil & G ,2020-02-27,Basic Materials,Independent Oil & Gas,99.29M,48.00M,2.40%,139.83M,96.46M,30.75%,12.64,4.49,220440,17.85
2019-02-22,CAR,Avis Budget Group ,2019-02-10,Services,Rental & Leasing Services,3.06B,74.00M,2.10%,87.14M,80.85M,40.93%,8.82,33.94,215370,15.4
2019-02-23,VYGR,Voyager Therapeuti ,2020-02-27,Healthcare,Biotechnology,409.21M,-53.60M,1.00%,37.10M,30.60M,13.42%,11.28,12.92,98020,20.97
2019-02-22,ACHV,Achieve Life Scien ,2019-02-25,Healthcare,Biotechnology,12.01M,-12.80M,4.97%,3.64M,-,-,0.24,2.8,3070000,56.42
2019-02-23,W,Wayfair Inc. Class ,2019-02-22,Services,Catalog & Mail Order Houses,10.42B,-361.10M,1.70%,88.84M,58.31M,26.39%,7.25,141.64,975880,20.77
2019-02-23,ACHV,Achieve Life Scien ,2019-02-25,Healthcare,Biotechnology,12.01M,-12.80M,4.97%,3.64M,-,-,0.24,2.8,3070000,56.42
2019-02-12,CHGG,Chegg Inc. ,2020-02-27,Services,Education & Training Services,4.59B,-9.60M,3.30%,123.22M,118.94M,14.16%,12.73,38.39,706620,10.32
2019-02-12,NUVA,Nuvasive Inc. ,2020-02-27,Healthcare,Medical Appliances & Equipment,3.78B,47.50M,0.20%,54.71M,51.69M,8.10%,8.23,56.54,183730,14.11
2019-02-12,NUVA,Nuvasive Inc. ,2020-02-27,Healthcare,Medical Appliances & Equipment,3.78B,47.50M,0.20%,54.71M,51.69M,8.10%,8.23,56.54,183730,14.11
2019-02-05,EOLS,Evolus Inc. ,2019-06-05,Healthcare,Drugs - Generic,471.53M,-51.70M,,28.84M,11.96M,27.32%,3.90,21.48,1040000,17.18
2019-02-05,MYND,Mynd Analytics Inc. ,2018-04-13,Healthcare,Medical Laboratories & Research,8.95M,-8.40M,18.60%,4.76M,3.28M,1.16%,0.36,2.1,164860,18.64
2019-02-05,ZKIN,ZK International G ,2019-07-03,Basic Materials,Steel & Iron,23.35M,-,,16.56M,7.34M,3.37%,1.00,2.74,112780,69.14
2019-02-06,SNAP,Snap Inc. Class A ,2019-01-26,Technology,Internet Software & Services,7.70B,-1018.00M,10.20%,1.20B,853.47M,15.98%,6.89,8.85,313790,25.71
2019-02-08,STI,Suntrust Banks Inc. ,2019-01-12,Financial,Money Center Banks,25.67B,2.39B,0.35%,460.25M,438.35M,1.27%,1.24,65.66,1340000,11.78
2019-02-08,LCI,Lannett Co Inc ,2019-05-13,Healthcare,Drugs - Generic,264.59M,-273.90M,6.00%,38.57M,28.25M,75.57%,15.16,9.7,246790,13.85
2019-02-08,HYRE,Hyrecar Inc. ,2019-01-26,Services,Rental & Leasing Services,55.18M,-10.00M,15.60%,12.10M,7.93M,4.45%,1.89,4.71,412140,19.54
2019-02-08,BIOC,Biocept Inc. ,2019-01-19,Healthcare,Medical Laboratories & Research,9.25M,-21.60M,5.72%,4.04M,3.83M,32.61%,0.87,2.29,647710,21.85
2019-02-07,ZEN,Zendesk Inc. ,2020-02-27,Technology,Application Software,9.64B,-169.70M,1.40%,116.05M,111.04M,7.69%,5.92,78.2,249060,13.99
2019-02-07,MGNX,Macrogenics Inc. ,2020-02-27,Healthcare,Biotechnology,590.53M,-166.10M,0.40%,49.17M,45.46M,9.43%,9.31,29.55,5110000,165.98
2019-02-07,CPRI,Capri Holdings Lim ,2019-05-29,Consumer Goods,Textile - Apparel Clothing,5.35B,576.50M,3.10%,152.60M,143.46M,4.06%,2.34,48.5,174610,11.37
2019-02-07,PLT,Plantronics Inc. ,2020-01-11,Technology,Communication Equipment,1.25B,-144.30M,0.70%,40.41M,33.08M,9.34%,3.68,44.84,26650,12.24
2019-02-07,ZEN,Zendesk Inc. ,2020-02-27,Technology,Application Software,9.64B,-169.70M,1.40%,116.05M,111.04M,7.69%,5.92,78.2,249060,13.99
2019-02-07,SNAP,Snap Inc. Class A ,2019-01-26,Technology,Internet Software & Services,7.70B,-1018.00M,10.20%,1.20B,853.47M,15.98%,6.89,8.62,4670000,22.4
2019-02-07,MGNX,Macrogenics Inc. ,2020-02-27,Healthcare,Biotechnology,590.53M,-166.10M,0.40%,49.17M,45.46M,9.43%,9.31,29.55,5110000,165.98
2019-02-08,IRBT,irobot Corporation ,2019-02-09,Consumer Goods,Appliances,2.68B,57.50M,3.30%,27.67M,26.82M,13.71%,3.83,101.0,26500,12.95
2019-02-07,CPRI,Capri Holdings Lim ,2019-05-29,Consumer Goods,Textile - Apparel Clothing,5.35B,576.50M,3.10%,152.60M,143.46M,4.06%,2.34,48.5,174610,11.37
2019-02-07,PLT,Plantronics Inc. ,2020-01-11,Technology,Communication Equipment,1.25B,-144.30M,0.70%,40.41M,33.08M,9.34%,3.68,44.84,26650,12.24
2019-02-07,SNAP,Snap Inc. Class A ,2019-01-26,Technology,Internet Software & Services,7.70B,-1018.00M,10.20%,1.20B,853.47M,15.98%,6.89,8.62,4670000,22.4
2019-02-09,EGAN,egain Corporation ,2020-02-27,Technology,Business Software & Services,281.92M,4.80M,0.40%,30.61M,17.49M,0.66%,0.92,9.17,39080,23.25
2019-02-09,SNNA,Sienna Biopharmace ,2019-01-05,Healthcare,Biotechnology,70.57M,-56.40M,25.83%,22.62M,15.68M,5.84%,7.54,3.17,179010,17.41
2019-02-09,SKX,Skechers U.s.a. In ,2018-04-21,Consumer Goods,Textile - Apparel Footwear & Accessories,4.96B,279.10M,1.70%,161.51M,135.37M,4.76%,2.89,32.6,545080,17.69
2019-02-09,EGAN,egain Corporation ,2020-02-27,Technology,Business Software & Services,281.92M,4.80M,0.40%,30.61M,17.49M,0.66%,0.92,9.17,39080,23.25
2019-02-09,COTY,Coty Inc. Class A ,2019-01-16,Consumer Goods,Personal Products,5.44B,-120.20M,,745.88M,440.43M,15.99%,6.61,8.76,3410000,24.08
2019-02-12,NUVA,Nuvasive Inc. ,2020-02-27,Healthcare,Medical Appliances & Equipment,3.78B,47.50M,0.20%,54.71M,51.69M,8.10%,8.23,56.54,183730,14.11
2019-02-09,SNNA,Sienna Biopharmace ,2019-01-05,Healthcare,Biotechnology,70.57M,-56.40M,25.83%,22.62M,15.68M,5.84%,7.54,3.17,179010,17.41
2019-02-09,SKX,Skechers U.s.a. In ,2018-04-21,Consumer Goods,Textile - Apparel Footwear & Accessories,4.96B,279.10M,1.70%,161.51M,135.37M,4.76%,2.89,32.6,545080,17.69
2019-02-09,COTY,Coty Inc. Class A ,2019-01-16,Consumer Goods,Personal Products,5.44B,-120.20M,,745.88M,440.43M,15.99%,6.61,8.76,3410000,24.08
2019-02-09,MAT,Mattel Inc. ,2019-02-09,Consumer Goods,Toys & Games,5.57B,240.40M,0.30%,343.12M,341.59M,11.27%,5.33,14.75,305950,19.34
2019-02-12,MIME,Mimecast Limited ,2019-05-13,Technology,Application Software,3.12B,-11.60M,4.30%,60.93M,53.60M,0.68%,0.50,47.26,30470,10.37
2019-02-12,COTY,Coty Inc. Class A ,2019-01-16,Consumer Goods,Personal Products,5.44B,-120.20M,,745.88M,440.43M,15.99%,6.61,11.3,8440000,16.98
2019-02-09,MAT,Mattel Inc. ,2019-02-09,Consumer Goods,Toys & Games,5.57B,240.40M,0.30%,343.12M,341.59M,11.27%,5.33,14.75,305950,19.34
2019-02-05,EOLS,Evolus Inc. ,2019-06-05,Healthcare,Drugs - Generic,471.53M,-51.70M,,28.84M,11.96M,27.32%,3.90,21.48,1040000,17.18
2019-02-01,TTNP,Titan Pharmaceutic ,2019-02-02,Healthcare,Biotechnology,128.66M,-,4.44%,77.97M,74.51M,4.81%,4.71,2.1,2280000,70.73
2019-02-01,TTNP,Titan Pharmaceutic ,2019-02-02,Healthcare,Biotechnology,128.66M,-,4.44%,77.97M,74.51M,4.81%,4.71,2.28,1280000,85.37
2019-01-31,EGO,Eldorado Gold Corp ,2019-07-18,Basic Materials,Gold,1.22B,-397.60M,0.80%,160.98M,158.49M,3.17%,1.74,3.4,151690,15.65
2019-01-31,EGO,Eldorado Gold Corp ,2019-07-18,Basic Materials,Gold,1.22B,-397.60M,0.80%,160.98M,158.49M,3.17%,1.74,3.3,28030,12.24
2019-01-31,FBIO,Fortress Biotech I ,2018-01-10,Healthcare,Biotechnology,206.24M,-73.90M,1.30%,50.55M,29.38M,4.57%,11.70,2.92,341930,97.29
2019-01-31,ZSAN,Zosano Pharma Corp ,2019-02-22,Healthcare,Biotechnology,72.36M,-32.70M,1.97%,12.06M,10.14M,12.91%,10.09,2.8,29100,17.65
2019-01-29,SANM,Sanmina Corporation ,2020-02-27,Technology,Diversified Electronics,1.94B,141.90M,1.70%,71.56M,68.86M,2.57%,4.83,33.5,59260,22.94
2019-01-29,VYGR,Voyager Therapeuti ,2020-02-27,Healthcare,Biotechnology,409.21M,-53.60M,1.00%,37.10M,30.60M,13.42%,11.28,11.8,242910,46.77
2019-01-31,FB,Facebook Inc. ,2019-01-31,Technology,Internet Information Providers,468.81B,21.77B,1.27%,2.81B,2.37B,1.45%,1.32,168.53,907010,12.04
2019-01-29,SANM,Sanmina Corporation ,2020-02-27,Technology,Diversified Electronics,1.94B,141.90M,1.70%,71.56M,68.86M,2.57%,4.83,33.5,59260,22.94
2019-01-29,VYGR,Voyager Therapeuti ,2020-02-27,Healthcare,Biotechnology,409.21M,-53.60M,1.00%,37.10M,30.60M,13.42%,11.28,11.8,242910,46.77
2019-01-29,SFET,Safe-t Group Ltd. ,2020-01-25,Technology,Application Software,2.95M,-,1.65%,1.14M,0.28M,4.60%,0.06,3.22,63440,13.78
2019-01-29,ALT,Altimmune Inc. ,2019-05-15,Healthcare,Biotechnology,36.56M,-42.50M,2.40%,13.90M,12.53M,12.62%,0.98,3.72,26170,16.25
2019-01-29,BOXL,Boxlight Corporati ,2019-01-05,Technology,Communication Equipment,17.34M,-11.20M,,10.64M,5.22M,7.03%,0.62,3.16,134170,17.91
2019-01-29,OCX,Oncocyte Corporati ,2019-05-15,Healthcare,Biotechnology,210.79M,-15.80M,,49.25M,27.39M,2.85%,2.59,4.15,1370000,128.02
2019-01-29,SFET,Safe-t Group Ltd. ,2020-01-25,Technology,Application Software,2.95M,-,1.65%,1.14M,0.28M,4.60%,0.06,3.22,63440,13.78
2019-01-29,ALT,Altimmune Inc. ,2019-05-15,Healthcare,Biotechnology,36.56M,-42.50M,2.40%,13.90M,12.53M,12.62%,0.98,3.72,26170,16.25
2019-01-29,BOXL,Boxlight Corporati ,2019-01-05,Technology,Communication Equipment,17.34M,-11.20M,,10.64M,5.22M,7.03%,0.62,3.16,134170,17.91
2019-01-29,OCX,Oncocyte Corporati ,2019-05-15,Healthcare,Biotechnology,210.79M,-15.80M,,49.25M,27.39M,2.85%,2.59,4.15,1370000,128.02
2019-01-30,ZYNE,Zynerba Pharmaceut ,2020-02-27,Healthcare,Biotechnology,102.97M,-30.00M,12.52%,22.68M,20.29M,32.05%,10.87,4.34,138510,13.02
2019-01-30,SANM,Sanmina Corporation ,2020-02-27,Technology,Diversified Electronics,1.94B,141.90M,1.70%,71.56M,68.86M,2.57%,4.83,33.19,117480,21.78
2019-01-30,VYGR,Voyager Therapeuti ,2020-02-27,Healthcare,Biotechnology,409.21M,-53.60M,1.00%,37.10M,30.60M,13.42%,11.28,11.25,295170,39.93
2019-01-31,EKSO,Ekso Bionics Holdi ,2019-05-22,Healthcare,Medical Instruments & Supplies,125.92M,-25.60M,1.68%,67.70M,66.56M,3.70%,8.79,2.03,614130,24.54
2019-01-30,SFET,Safe-t Group Ltd. ,2020-01-25,Technology,Application Software,2.95M,-,1.65%,1.14M,0.28M,4.60%,0.06,3.22,63440,13.78
2019-01-31,CODX,Co-diagnostics Inc. ,2019-01-12,Healthcare,Medical Laboratories & Research,17.79M,-5.80M,,16.03M,7.18M,1.23%,4.49,3.22,2700000,188.63
2019-01-30,ALT,Altimmune Inc. ,2019-05-15,Healthcare,Biotechnology,36.56M,-42.50M,2.40%,13.90M,12.53M,12.62%,0.98,3.72,26170,16.25
2019-01-30,BOXL,Boxlight Corporati ,2019-01-05,Technology,Communication Equipment,17.34M,-11.20M,,10.64M,5.22M,7.03%,0.62,3.15,228350,17.54
2019-01-31,AMD,Advanced Micro Dev ,2019-02-09,Technology,Semiconductor - Broad Line,22.74B,337.00M,0.70%,982.93M,982.93M,13.11%,1.27,21.49,5690000,11.64
2019-01-30,OCX,Oncocyte Corporati ,2019-05-15,Healthcare,Biotechnology,210.79M,-15.80M,,49.25M,27.39M,2.85%,2.59,4.08,2310000,124.18
2019-01-31,FBIO,Fortress Biotech I ,2018-01-10,Healthcare,Biotechnology,206.24M,-73.90M,1.30%,50.55M,29.38M,4.57%,11.70,2.24,638960,51.35
2019-02-01,TTNP,Titan Pharmaceutic ,2019-02-02,Healthcare,Biotechnology,128.66M,-,4.44%,77.97M,74.51M,4.81%,4.71,2.24,2830000,82.11
2019-01-31,EYEN,Eyenovia Inc. ,2019-04-05,Healthcare,Biotechnology,65.07M,-17.30M,1.80%,10.90M,5.64M,1.21%,0.25,3.92,720570,49.05
2019-02-02,TBLT,Toughbuilt Industr ,2019-01-26,Industrial Goods,Machine Tools & Accessories,30.01M,-,-,9.87M,4.14M,0.68%,0.02,3.29,718300,35.39
2019-02-02,DECK,Deckers Outdoor Co ,2019-02-02,Consumer Goods,Textile - Apparel Footwear & Accessories,4.23B,221.40M,0.80%,29.85M,28.91M,9.89%,4.40,144.9,50890,12.81
2019-02-02,TTNP,Titan Pharmaceutic ,2019-02-02,Healthcare,Biotechnology,128.66M,-,4.44%,77.97M,74.51M,4.81%,4.71,2.13,3650000,73.48
2019-02-02,DECK,Deckers Outdoor Co ,2019-02-02,Consumer Goods,Textile - Apparel Footwear & Accessories,4.23B,221.40M,0.80%,29.85M,28.91M,9.89%,4.40,144.9,50890,12.81
2019-02-02,TBLT,Toughbuilt Industr ,2019-01-26,Industrial Goods,Machine Tools & Accessories,30.01M,-,-,9.87M,4.14M,0.68%,0.02,3.29,718300,35.39
2019-02-02,TTNP,Titan Pharmaceutic ,2019-02-02,Healthcare,Biotechnology,128.66M,-,4.44%,77.97M,74.51M,4.81%,4.71,2.13,3650000,73.48
2019-02-05,MYND,Mynd Analytics Inc. ,2018-04-13,Healthcare,Medical Laboratories & Research,8.95M,-8.40M,18.60%,4.76M,3.28M,1.16%,0.36,2.1,164860,18.64
2019-02-05,ZKIN,ZK International G ,2019-07-03,Basic Materials,Steel & Iron,23.35M,-,,16.56M,7.34M,3.37%,1.00,2.74,112780,69.14
2019-01-24,BPTH,Bio-path Holdings ,2019-01-19,Healthcare,Drug Delivery,22.82M,-8.80M,5.15%,13.04M,12.90M,0.99%,0.38,2.04,42970,12.71
2019-01-18,TA,Travelcenters of A ,2020-02-27,Services,"Specialty Retail, Other",103.10M,-16.00M,8.10%,8.15M,6.66M,2.90%,1.72,4.72,38400,15.69
2019-01-18,CRMD,Cormedix Inc ,2020-02-27,Healthcare,Biotechnology,145.66M,-36.10M,1.70%,26.01M,25.11M,16.10%,17.35,2.3,671700,19.17
2019-01-18,MBOT,Microbot Medical I ,2019-12-27,Healthcare,Medical Instruments & Supplies,48.51M,-7.50M,17.38%,4.37M,3.56M,1.95%,0.10,11.2,431890,13.25
2019-01-24,SYF,Synchrony Financial ,2019-01-09,Financial,Credit Services,25.10B,3.26B,0.20%,706.30M,687.42M,1.19%,1.55,29.96,1040000,12.84
2019-01-18,PCG,Pacific Gas & Elec ,2019-01-26,Utilities,Electric Utilities,5.37B,283.00M,0.10%,456.27M,456.27M,3.38%,0.59,8.3,3500000,18.07
2019-01-18,LPCN,Lipocine Inc. ,2018-01-17,Healthcare,Drugs - Generic,35.22M,-18.60M,5.80%,23.17M,19.96M,6.84%,3.23,2.33,3450000,46.54
